feature,importance,importance_pct,cumulative_pct
cat__category_id_MLA369331,0.0,0.0,99.99999
cat__category_id_MLA369310,0.0,0.0,99.99999
cat__category_id_MLA369304,0.0,0.0,99.99999
cat__category_id_MLA369297,0.0,0.0,99.99999
cat__category_id_MLA369295,0.0,0.0,99.99999
cat__category_id_MLA369292,0.0,0.0,99.99999
cat__category_id_MLA369717,0.0,0.0,99.99999
cat__category_id_MLA369716,0.0,0.0,99.99999
cat__category_id_MLA369715,0.0,0.0,99.99999
cat__category_id_MLA369656,0.0,0.0,99.99999
cat__category_id_MLA3696,0.0,0.0,99.99999
cat__category_id_MLA369574,0.0,0.0,99.99999
cat__category_id_MLA369570,0.0,0.0,99.99999
cat__category_id_MLA3695,0.0,0.0,99.99999
cat__category_id_MLA369458,0.0,0.0,99.99999
cat__category_id_MLA369456,0.0,0.0,99.99999
cat__category_id_MLA369453,0.0,0.0,99.99999
cat__category_id_MLA369444,0.0,0.0,99.99999
cat__category_id_MLA369441,0.0,0.0,99.99999
cat__category_id_MLA369433,0.0,0.0,99.99999
cat__category_id_MLA369395,0.0,0.0,99.99999
cat__category_id_MLA369366,0.0,0.0,99.99999
cat__category_id_MLA369930,0.0,0.0,99.99999
cat__category_id_MLA369929,0.0,0.0,99.99999
cat__category_id_MLA369928,0.0,0.0,99.99999
cat__category_id_MLA369844,0.0,0.0,99.99999
cat__category_id_MLA369834,0.0,0.0,99.99999
cat__category_id_MLA369818,0.0,0.0,99.99999
cat__category_id_MLA369801,0.0,0.0,99.99999
cat__category_id_MLA3698,0.0,0.0,99.99999
cat__category_id_MLA369789,0.0,0.0,99.99999
cat__category_id_MLA369731,0.0,0.0,99.99999
cat__category_id_MLA369728,0.0,0.0,99.99999
cat__category_id_MLA369727,0.0,0.0,99.99999
cat__category_id_MLA369721,0.0,0.0,99.99999
cat__category_id_MLA369720,0.0,0.0,99.99999
cat__category_id_MLA369719,0.0,0.0,99.99999
cat__category_id_MLA369718,0.0,0.0,99.99999
cat__category_id_MLA370158,0.0,0.0,99.99999
cat__category_id_MLA370157,0.0,0.0,99.99999
cat__category_id_MLA370129,0.0,0.0,99.99999
cat__category_id_MLA370122,0.0,0.0,99.99999
cat__category_id_MLA370119,0.0,0.0,99.99999
cat__category_id_MLA370117,0.0,0.0,99.99999
cat__category_id_MLA370116,0.0,0.0,99.99999
cat__category_id_MLA370115,0.0,0.0,99.99999
cat__category_id_MLA370114,0.0,0.0,99.99999
cat__category_id_MLA370089,0.0,0.0,99.99999
cat__category_id_MLA370041,0.0,0.0,99.99999
cat__category_id_MLA370026,0.0,0.0,99.99999
cat__category_id_MLA370025,0.0,0.0,99.99999
cat__category_id_MLA369993,0.0,0.0,99.99999
cat__category_id_MLA369954,0.0,0.0,99.99999
cat__category_id_MLA369947,0.0,0.0,99.99999
cat__category_id_MLA370309,0.0,0.0,99.99999
cat__category_id_MLA370305,0.0,0.0,99.99999
cat__category_id_MLA3703,0.0,0.0,99.99999
cat__category_id_MLA370262,0.0,0.0,99.99999
cat__category_id_MLA370261,0.0,0.0,99.99999
cat__category_id_MLA370259,0.0,0.0,99.99999
cat__category_id_MLA370254,0.0,0.0,99.99999
cat__category_id_MLA370248,0.0,0.0,99.99999
cat__category_id_MLA370247,0.0,0.0,99.99999
cat__category_id_MLA370246,0.0,0.0,99.99999
cat__category_id_MLA370245,0.0,0.0,99.99999
cat__category_id_MLA370221,0.0,0.0,99.99999
cat__category_id_MLA370207,0.0,0.0,99.99999
cat__category_id_MLA370199,0.0,0.0,99.99999
cat__category_id_MLA370186,0.0,0.0,99.99999
cat__category_id_MLA370173,0.0,0.0,99.99999
cat__category_id_MLA370429,0.0,0.0,99.99999
cat__category_id_MLA370428,0.0,0.0,99.99999
cat__category_id_MLA370427,0.0,0.0,99.99999
cat__category_id_MLA370422,0.0,0.0,99.99999
cat__category_id_MLA370419,0.0,0.0,99.99999
cat__category_id_MLA370418,0.0,0.0,99.99999
cat__category_id_MLA370415,0.0,0.0,99.99999
cat__category_id_MLA370403,0.0,0.0,99.99999
cat__category_id_MLA3704,0.0,0.0,99.99999
cat__category_id_MLA370364,0.0,0.0,99.99999
cat__category_id_MLA370329,0.0,0.0,99.99999
cat__category_id_MLA370325,0.0,0.0,99.99999
cat__category_id_MLA370315,0.0,0.0,99.99999
cat__category_id_MLA370311,0.0,0.0,99.99999
cat__category_id_MLA370310,0.0,0.0,99.99999
cat__category_id_MLA370464,0.0,0.0,99.99999
cat__category_id_MLA370463,0.0,0.0,99.99999
cat__category_id_MLA370461,0.0,0.0,99.99999
cat__category_id_MLA370460,0.0,0.0,99.99999
cat__category_id_MLA370459,0.0,0.0,99.99999
cat__category_id_MLA370457,0.0,0.0,99.99999
cat__category_id_MLA370456,0.0,0.0,99.99999
cat__category_id_MLA370454,0.0,0.0,99.99999
cat__category_id_MLA370444,0.0,0.0,99.99999
cat__category_id_MLA370443,0.0,0.0,99.99999
cat__category_id_MLA370438,0.0,0.0,99.99999
cat__category_id_MLA370436,0.0,0.0,99.99999
cat__category_id_MLA370435,0.0,0.0,99.99999
cat__category_id_MLA370434,0.0,0.0,99.99999
cat__category_id_MLA370433,0.0,0.0,99.99999
cat__category_id_MLA370432,0.0,0.0,99.99999
cat__category_id_MLA370518,0.0,0.0,99.99999
cat__category_id_MLA370509,0.0,0.0,99.99999
cat__category_id_MLA370507,0.0,0.0,99.99999
cat__category_id_MLA370505,0.0,0.0,99.99999
cat__category_id_MLA370504,0.0,0.0,99.99999
cat__category_id_MLA370501,0.0,0.0,99.99999
cat__category_id_MLA370492,0.0,0.0,99.99999
cat__category_id_MLA370490,0.0,0.0,99.99999
cat__category_id_MLA370489,0.0,0.0,99.99999
cat__category_id_MLA370488,0.0,0.0,99.99999
cat__category_id_MLA370487,0.0,0.0,99.99999
cat__category_id_MLA370486,0.0,0.0,99.99999
cat__category_id_MLA370474,0.0,0.0,99.99999
cat__category_id_MLA370472,0.0,0.0,99.99999
cat__category_id_MLA370466,0.0,0.0,99.99999
cat__category_id_MLA370465,0.0,0.0,99.99999
cat__category_id_MLA370580,0.0,0.0,99.99999
cat__category_id_MLA370573,0.0,0.0,99.99999
cat__category_id_MLA370558,0.0,0.0,99.99999
cat__category_id_MLA370557,0.0,0.0,99.99999
cat__category_id_MLA370555,0.0,0.0,99.99999
cat__category_id_MLA370554,0.0,0.0,99.99999
cat__category_id_MLA37055,0.0,0.0,99.99999
cat__category_id_MLA370546,0.0,0.0,99.99999
cat__category_id_MLA370545,0.0,0.0,99.99999
cat__category_id_MLA370544,0.0,0.0,99.99999
cat__category_id_MLA370542,0.0,0.0,99.99999
cat__category_id_MLA370531,0.0,0.0,99.99999
cat__category_id_MLA370528,0.0,0.0,99.99999
cat__category_id_MLA370523,0.0,0.0,99.99999
cat__category_id_MLA370522,0.0,0.0,99.99999
cat__category_id_MLA370519,0.0,0.0,99.99999
cat__category_id_MLA370630,0.0,0.0,99.99999
cat__category_id_MLA370629,0.0,0.0,99.99999
cat__category_id_MLA370628,0.0,0.0,99.99999
cat__category_id_MLA370627,0.0,0.0,99.99999
cat__category_id_MLA370625,0.0,0.0,99.99999
cat__category_id_MLA370624,0.0,0.0,99.99999
cat__category_id_MLA370623,0.0,0.0,99.99999
cat__category_id_MLA370621,0.0,0.0,99.99999
cat__category_id_MLA370620,0.0,0.0,99.99999
cat__category_id_MLA37062,0.0,0.0,99.99999
cat__category_id_MLA370619,0.0,0.0,99.99999
cat__category_id_MLA370618,0.0,0.0,99.99999
cat__category_id_MLA370617,0.0,0.0,99.99999
cat__category_id_MLA3706,0.0,0.0,99.99999
cat__category_id_MLA370582,0.0,0.0,99.99999
cat__category_id_MLA370581,0.0,0.0,99.99999
cat__category_id_MLA370647,0.0,0.0,99.99999
cat__category_id_MLA370646,0.0,0.0,99.99999
cat__category_id_MLA370644,0.0,0.0,99.99999
cat__category_id_MLA370643,0.0,0.0,99.99999
cat__category_id_MLA370642,0.0,0.0,99.99999
cat__category_id_MLA370641,0.0,0.0,99.99999
cat__category_id_MLA370640,0.0,0.0,99.99999
cat__category_id_MLA370639,0.0,0.0,99.99999
cat__category_id_MLA370638,0.0,0.0,99.99999
cat__category_id_MLA370637,0.0,0.0,99.99999
cat__category_id_MLA370636,0.0,0.0,99.99999
cat__category_id_MLA370635,0.0,0.0,99.99999
cat__category_id_MLA370634,0.0,0.0,99.99999
cat__category_id_MLA370633,0.0,0.0,99.99999
cat__category_id_MLA370632,0.0,0.0,99.99999
cat__category_id_MLA370631,0.0,0.0,99.99999
cat__category_id_MLA370668,0.0,0.0,99.99999
cat__category_id_MLA370667,0.0,0.0,99.99999
cat__category_id_MLA370666,0.0,0.0,99.99999
cat__category_id_MLA370665,0.0,0.0,99.99999
cat__category_id_MLA370664,0.0,0.0,99.99999
cat__category_id_MLA370663,0.0,0.0,99.99999
cat__category_id_MLA370662,0.0,0.0,99.99999
cat__category_id_MLA370658,0.0,0.0,99.99999
cat__category_id_MLA370657,0.0,0.0,99.99999
cat__category_id_MLA370655,0.0,0.0,99.99999
cat__category_id_MLA370654,0.0,0.0,99.99999
cat__category_id_MLA370652,0.0,0.0,99.99999
cat__category_id_MLA370651,0.0,0.0,99.99999
cat__category_id_MLA370650,0.0,0.0,99.99999
cat__category_id_MLA370649,0.0,0.0,99.99999
cat__category_id_MLA370648,0.0,0.0,99.99999
cat__category_id_MLA370726,0.0,0.0,99.99999
cat__category_id_MLA370725,0.0,0.0,99.99999
cat__category_id_MLA370724,0.0,0.0,99.99999
cat__category_id_MLA370723,0.0,0.0,99.99999
cat__category_id_MLA370722,0.0,0.0,99.99999
cat__category_id_MLA370721,0.0,0.0,99.99999
cat__category_id_MLA370716,0.0,0.0,99.99999
cat__category_id_MLA370714,0.0,0.0,99.99999
cat__category_id_MLA370685,0.0,0.0,99.99999
cat__category_id_MLA370681,0.0,0.0,99.99999
cat__category_id_MLA370680,0.0,0.0,99.99999
cat__category_id_MLA370676,0.0,0.0,99.99999
cat__category_id_MLA370673,0.0,0.0,99.99999
cat__category_id_MLA370672,0.0,0.0,99.99999
cat__category_id_MLA370671,0.0,0.0,99.99999
cat__category_id_MLA370670,0.0,0.0,99.99999
cat__category_id_MLA37080,0.0,0.0,99.99999
cat__category_id_MLA370798,0.0,0.0,99.99999
cat__category_id_MLA370797,0.0,0.0,99.99999
cat__category_id_MLA370796,0.0,0.0,99.99999
cat__category_id_MLA370795,0.0,0.0,99.99999
cat__category_id_MLA37079,0.0,0.0,99.99999
cat__category_id_MLA370771,0.0,0.0,99.99999
cat__category_id_MLA370769,0.0,0.0,99.99999
cat__category_id_MLA370765,0.0,0.0,99.99999
cat__category_id_MLA370753,0.0,0.0,99.99999
cat__category_id_MLA370734,0.0,0.0,99.99999
cat__category_id_MLA370732,0.0,0.0,99.99999
cat__category_id_MLA370731,0.0,0.0,99.99999
cat__category_id_MLA37073,0.0,0.0,99.99999
cat__category_id_MLA370728,0.0,0.0,99.99999
cat__category_id_MLA370727,0.0,0.0,99.99999
cat__category_id_MLA370974,0.0,0.0,99.99999
cat__category_id_MLA370973,0.0,0.0,99.99999
cat__category_id_MLA370972,0.0,0.0,99.99999
cat__category_id_MLA37097,0.0,0.0,99.99999
cat__category_id_MLA370913,0.0,0.0,99.99999
cat__category_id_MLA37088,0.0,0.0,99.99999
cat__category_id_MLA37087,0.0,0.0,99.99999
cat__category_id_MLA370865,0.0,0.0,99.99999
cat__category_id_MLA370862,0.0,0.0,99.99999
cat__category_id_MLA370854,0.0,0.0,99.99999
cat__category_id_MLA370840,0.0,0.0,99.99999
cat__category_id_MLA37083,0.0,0.0,99.99999
cat__category_id_MLA370811,0.0,0.0,99.99999
cat__category_id_MLA370810,0.0,0.0,99.99999
cat__category_id_MLA37081,0.0,0.0,99.99999
cat__category_id_MLA370805,0.0,0.0,99.99999
cat__category_id_MLA371099,0.0,0.0,99.99999
cat__category_id_MLA371098,0.0,0.0,99.99999
cat__category_id_MLA371085,0.0,0.0,99.99999
cat__category_id_MLA371084,0.0,0.0,99.99999
cat__category_id_MLA37108,0.0,0.0,99.99999
cat__category_id_MLA371074,0.0,0.0,99.99999
cat__category_id_MLA371069,0.0,0.0,99.99999
cat__category_id_MLA371068,0.0,0.0,99.99999
cat__category_id_MLA371067,0.0,0.0,99.99999
cat__category_id_MLA371066,0.0,0.0,99.99999
cat__category_id_MLA37105,0.0,0.0,99.99999
cat__category_id_MLA371010,0.0,0.0,99.99999
cat__category_id_MLA37100,0.0,0.0,99.99999
cat__category_id_MLA3710,0.0,0.0,99.99999
cat__category_id_MLA370977,0.0,0.0,99.99999
cat__category_id_MLA370976,0.0,0.0,99.99999
cat__category_id_MLA371281,0.0,0.0,99.99999
cat__category_id_MLA371277,0.0,0.0,99.99999
cat__category_id_MLA37127,0.0,0.0,99.99999
cat__category_id_MLA371187,0.0,0.0,99.99999
cat__category_id_MLA37118,0.0,0.0,99.99999
cat__category_id_MLA371162,0.0,0.0,99.99999
cat__category_id_MLA371155,0.0,0.0,99.99999
cat__category_id_MLA371152,0.0,0.0,99.99999
cat__category_id_MLA371146,0.0,0.0,99.99999
cat__category_id_MLA371122,0.0,0.0,99.99999
cat__category_id_MLA371121,0.0,0.0,99.99999
cat__category_id_MLA371120,0.0,0.0,99.99999
cat__category_id_MLA371117,0.0,0.0,99.99999
cat__category_id_MLA371106,0.0,0.0,99.99999
cat__category_id_MLA371100,0.0,0.0,99.99999
cat__category_id_MLA3711,0.0,0.0,99.99999
cat__category_id_MLA371439,0.0,0.0,99.99999
cat__category_id_MLA371437,0.0,0.0,99.99999
cat__category_id_MLA371434,0.0,0.0,99.99999
cat__category_id_MLA371430,0.0,0.0,99.99999
cat__category_id_MLA371429,0.0,0.0,99.99999
cat__category_id_MLA371424,0.0,0.0,99.99999
cat__category_id_MLA371423,0.0,0.0,99.99999
cat__category_id_MLA371421,0.0,0.0,99.99999
cat__category_id_MLA371417,0.0,0.0,99.99999
cat__category_id_MLA371414,0.0,0.0,99.99999
cat__category_id_MLA371412,0.0,0.0,99.99999
cat__category_id_MLA371410,0.0,0.0,99.99999
cat__category_id_MLA371409,0.0,0.0,99.99999
cat__category_id_MLA371404,0.0,0.0,99.99999
cat__category_id_MLA371403,0.0,0.0,99.99999
cat__category_id_MLA371346,0.0,0.0,99.99999
cat__category_id_MLA371514,0.0,0.0,99.99999
cat__category_id_MLA371513,0.0,0.0,99.99999
cat__category_id_MLA371512,0.0,0.0,99.99999
cat__category_id_MLA37150,0.0,0.0,99.99999
cat__category_id_MLA3715,0.0,0.0,99.99999
cat__category_id_MLA37149,0.0,0.0,99.99999
cat__category_id_MLA371461,0.0,0.0,99.99999
cat__category_id_MLA371460,0.0,0.0,99.99999
cat__category_id_MLA371457,0.0,0.0,99.99999
cat__category_id_MLA371456,0.0,0.0,99.99999
cat__category_id_MLA371446,0.0,0.0,99.99999
cat__category_id_MLA371445,0.0,0.0,99.99999
cat__category_id_MLA371444,0.0,0.0,99.99999
cat__category_id_MLA371443,0.0,0.0,99.99999
cat__category_id_MLA371442,0.0,0.0,99.99999
cat__category_id_MLA371441,0.0,0.0,99.99999
cat__category_id_MLA371695,0.0,0.0,99.99999
cat__category_id_MLA371692,0.0,0.0,99.99999
cat__category_id_MLA371691,0.0,0.0,99.99999
cat__category_id_MLA37169,0.0,0.0,99.99999
cat__category_id_MLA37168,0.0,0.0,99.99999
cat__category_id_MLA371672,0.0,0.0,99.99999
cat__category_id_MLA371669,0.0,0.0,99.99999
cat__category_id_MLA371662,0.0,0.0,99.99999
cat__category_id_MLA371659,0.0,0.0,99.99999
cat__category_id_MLA371654,0.0,0.0,99.99999
cat__category_id_MLA371642,0.0,0.0,99.99999
cat__category_id_MLA371624,0.0,0.0,99.99999
cat__category_id_MLA371594,0.0,0.0,99.99999
cat__category_id_MLA371533,0.0,0.0,99.99999
cat__category_id_MLA371518,0.0,0.0,99.99999
cat__category_id_MLA371517,0.0,0.0,99.99999
cat__category_id_MLA371734,0.0,0.0,99.99999
cat__category_id_MLA371733,0.0,0.0,99.99999
cat__category_id_MLA371732,0.0,0.0,99.99999
cat__category_id_MLA371724,0.0,0.0,99.99999
cat__category_id_MLA371723,0.0,0.0,99.99999
cat__category_id_MLA371721,0.0,0.0,99.99999
cat__category_id_MLA37172,0.0,0.0,99.99999
cat__category_id_MLA371717,0.0,0.0,99.99999
cat__category_id_MLA371714,0.0,0.0,99.99999
cat__category_id_MLA371710,0.0,0.0,99.99999
cat__category_id_MLA37171,0.0,0.0,99.99999
cat__category_id_MLA371707,0.0,0.0,99.99999
cat__category_id_MLA371706,0.0,0.0,99.99999
cat__category_id_MLA371705,0.0,0.0,99.99999
cat__category_id_MLA37170,0.0,0.0,99.99999
cat__category_id_MLA3717,0.0,0.0,99.99999
cat__category_id_MLA371770,0.0,0.0,99.99999
cat__category_id_MLA371768,0.0,0.0,99.99999
cat__category_id_MLA371766,0.0,0.0,99.99999
cat__category_id_MLA371765,0.0,0.0,99.99999
cat__category_id_MLA371764,0.0,0.0,99.99999
cat__category_id_MLA371760,0.0,0.0,99.99999
cat__category_id_MLA371758,0.0,0.0,99.99999
cat__category_id_MLA371757,0.0,0.0,99.99999
cat__category_id_MLA371755,0.0,0.0,99.99999
cat__category_id_MLA371754,0.0,0.0,99.99999
cat__category_id_MLA371753,0.0,0.0,99.99999
cat__category_id_MLA371744,0.0,0.0,99.99999
cat__category_id_MLA371741,0.0,0.0,99.99999
cat__category_id_MLA371740,0.0,0.0,99.99999
cat__category_id_MLA371738,0.0,0.0,99.99999
cat__category_id_MLA371735,0.0,0.0,99.99999
cat__category_id_MLA37189,0.0,0.0,99.99999
cat__category_id_MLA371884,0.0,0.0,99.99999
cat__category_id_MLA371883,0.0,0.0,99.99999
cat__category_id_MLA37188,0.0,0.0,99.99999
cat__category_id_MLA371877,0.0,0.0,99.99999
cat__category_id_MLA37187,0.0,0.0,99.99999
cat__category_id_MLA371860,0.0,0.0,99.99999
cat__category_id_MLA371857,0.0,0.0,99.99999
cat__category_id_MLA371856,0.0,0.0,99.99999
cat__category_id_MLA371855,0.0,0.0,99.99999
cat__category_id_MLA371854,0.0,0.0,99.99999
cat__category_id_MLA371848,0.0,0.0,99.99999
cat__category_id_MLA37182,0.0,0.0,99.99999
cat__category_id_MLA371773,0.0,0.0,99.99999
cat__category_id_MLA371772,0.0,0.0,99.99999
cat__category_id_MLA371771,0.0,0.0,99.99999
cat__category_id_MLA371924,0.0,0.0,99.99999
cat__category_id_MLA371920,0.0,0.0,99.99999
cat__category_id_MLA371919,0.0,0.0,99.99999
cat__category_id_MLA371918,0.0,0.0,99.99999
cat__category_id_MLA371914,0.0,0.0,99.99999
cat__category_id_MLA371911,0.0,0.0,99.99999
cat__category_id_MLA371910,0.0,0.0,99.99999
cat__category_id_MLA371908,0.0,0.0,99.99999
cat__category_id_MLA371907,0.0,0.0,99.99999
cat__category_id_MLA371906,0.0,0.0,99.99999
cat__category_id_MLA371905,0.0,0.0,99.99999
cat__category_id_MLA371902,0.0,0.0,99.99999
cat__category_id_MLA371901,0.0,0.0,99.99999
cat__category_id_MLA371899,0.0,0.0,99.99999
cat__category_id_MLA371897,0.0,0.0,99.99999
cat__category_id_MLA371895,0.0,0.0,99.99999
cat__category_id_MLA371964,0.0,0.0,99.99999
cat__category_id_MLA371963,0.0,0.0,99.99999
cat__category_id_MLA371959,0.0,0.0,99.99999
cat__category_id_MLA371955,0.0,0.0,99.99999
cat__category_id_MLA371951,0.0,0.0,99.99999
cat__category_id_MLA371949,0.0,0.0,99.99999
cat__category_id_MLA371945,0.0,0.0,99.99999
cat__category_id_MLA371944,0.0,0.0,99.99999
cat__category_id_MLA371941,0.0,0.0,99.99999
cat__category_id_MLA371939,0.0,0.0,99.99999
cat__category_id_MLA371935,0.0,0.0,99.99999
cat__category_id_MLA371934,0.0,0.0,99.99999
cat__category_id_MLA371931,0.0,0.0,99.99999
cat__category_id_MLA37193,0.0,0.0,99.99999
cat__category_id_MLA371927,0.0,0.0,99.99999
cat__category_id_MLA371926,0.0,0.0,99.99999
cat__category_id_MLA371986,0.0,0.0,99.99999
cat__category_id_MLA371985,0.0,0.0,99.99999
cat__category_id_MLA371983,0.0,0.0,99.99999
cat__category_id_MLA371980,0.0,0.0,99.99999
cat__category_id_MLA371978,0.0,0.0,99.99999
cat__category_id_MLA371976,0.0,0.0,99.99999
cat__category_id_MLA371975,0.0,0.0,99.99999
cat__category_id_MLA371974,0.0,0.0,99.99999
cat__category_id_MLA371973,0.0,0.0,99.99999
cat__category_id_MLA371972,0.0,0.0,99.99999
cat__category_id_MLA371971,0.0,0.0,99.99999
cat__category_id_MLA371970,0.0,0.0,99.99999
cat__category_id_MLA371969,0.0,0.0,99.99999
cat__category_id_MLA371967,0.0,0.0,99.99999
cat__category_id_MLA371966,0.0,0.0,99.99999
cat__category_id_MLA371965,0.0,0.0,99.99999
cat__category_id_MLA372004,0.0,0.0,99.99999
cat__category_id_MLA372003,0.0,0.0,99.99999
cat__category_id_MLA372000,0.0,0.0,99.99999
cat__category_id_MLA37200,0.0,0.0,99.99999
cat__category_id_MLA371999,0.0,0.0,99.99999
cat__category_id_MLA371998,0.0,0.0,99.99999
cat__category_id_MLA371997,0.0,0.0,99.99999
cat__category_id_MLA371996,0.0,0.0,99.99999
cat__category_id_MLA371995,0.0,0.0,99.99999
cat__category_id_MLA371994,0.0,0.0,99.99999
cat__category_id_MLA371993,0.0,0.0,99.99999
cat__category_id_MLA371992,0.0,0.0,99.99999
cat__category_id_MLA371991,0.0,0.0,99.99999
cat__category_id_MLA371989,0.0,0.0,99.99999
cat__category_id_MLA371988,0.0,0.0,99.99999
cat__category_id_MLA371987,0.0,0.0,99.99999
cat__category_id_MLA372033,0.0,0.0,99.99999
cat__category_id_MLA372032,0.0,0.0,99.99999
cat__category_id_MLA372030,0.0,0.0,99.99999
cat__category_id_MLA372028,0.0,0.0,99.99999
cat__category_id_MLA372027,0.0,0.0,99.99999
cat__category_id_MLA372026,0.0,0.0,99.99999
cat__category_id_MLA372024,0.0,0.0,99.99999
cat__category_id_MLA372023,0.0,0.0,99.99999
cat__category_id_MLA372022,0.0,0.0,99.99999
cat__category_id_MLA372021,0.0,0.0,99.99999
cat__category_id_MLA372014,0.0,0.0,99.99999
cat__category_id_MLA372013,0.0,0.0,99.99999
cat__category_id_MLA372010,0.0,0.0,99.99999
cat__category_id_MLA37201,0.0,0.0,99.99999
cat__category_id_MLA372007,0.0,0.0,99.99999
cat__category_id_MLA372006,0.0,0.0,99.99999
cat__category_id_MLA372054,0.0,0.0,99.99999
cat__category_id_MLA372052,0.0,0.0,99.99999
cat__category_id_MLA372051,0.0,0.0,99.99999
cat__category_id_MLA372050,0.0,0.0,99.99999
cat__category_id_MLA372048,0.0,0.0,99.99999
cat__category_id_MLA372047,0.0,0.0,99.99999
cat__category_id_MLA372046,0.0,0.0,99.99999
cat__category_id_MLA372045,0.0,0.0,99.99999
cat__category_id_MLA372043,0.0,0.0,99.99999
cat__category_id_MLA37204,0.0,0.0,99.99999
cat__category_id_MLA372039,0.0,0.0,99.99999
cat__category_id_MLA372038,0.0,0.0,99.99999
cat__category_id_MLA372037,0.0,0.0,99.99999
cat__category_id_MLA372036,0.0,0.0,99.99999
cat__category_id_MLA372035,0.0,0.0,99.99999
cat__category_id_MLA372034,0.0,0.0,99.99999
cat__category_id_MLA372101,0.0,0.0,99.99999
cat__category_id_MLA372087,0.0,0.0,99.99999
cat__category_id_MLA372086,0.0,0.0,99.99999
cat__category_id_MLA372083,0.0,0.0,99.99999
cat__category_id_MLA372076,0.0,0.0,99.99999
cat__category_id_MLA372075,0.0,0.0,99.99999
cat__category_id_MLA372074,0.0,0.0,99.99999
cat__category_id_MLA372071,0.0,0.0,99.99999
cat__category_id_MLA37207,0.0,0.0,99.99999
cat__category_id_MLA372066,0.0,0.0,99.99999
cat__category_id_MLA372063,0.0,0.0,99.99999
cat__category_id_MLA372060,0.0,0.0,99.99999
cat__category_id_MLA372058,0.0,0.0,99.99999
cat__category_id_MLA372057,0.0,0.0,99.99999
cat__category_id_MLA372056,0.0,0.0,99.99999
cat__category_id_MLA372055,0.0,0.0,99.99999
cat__category_id_MLA372130,0.0,0.0,99.99999
cat__category_id_MLA372125,0.0,0.0,99.99999
cat__category_id_MLA372124,0.0,0.0,99.99999
cat__category_id_MLA372123,0.0,0.0,99.99999
cat__category_id_MLA372121,0.0,0.0,99.99999
cat__category_id_MLA372120,0.0,0.0,99.99999
cat__category_id_MLA372119,0.0,0.0,99.99999
cat__category_id_MLA372117,0.0,0.0,99.99999
cat__category_id_MLA372116,0.0,0.0,99.99999
cat__category_id_MLA372115,0.0,0.0,99.99999
cat__category_id_MLA372114,0.0,0.0,99.99999
cat__category_id_MLA372113,0.0,0.0,99.99999
cat__category_id_MLA372111,0.0,0.0,99.99999
cat__category_id_MLA372110,0.0,0.0,99.99999
cat__category_id_MLA372109,0.0,0.0,99.99999
cat__category_id_MLA372102,0.0,0.0,99.99999
cat__category_id_MLA372245,0.0,0.0,99.99999
cat__category_id_MLA372240,0.0,0.0,99.99999
cat__category_id_MLA372232,0.0,0.0,99.99999
cat__category_id_MLA37222,0.0,0.0,99.99999
cat__category_id_MLA372190,0.0,0.0,99.99999
cat__category_id_MLA372181,0.0,0.0,99.99999
cat__category_id_MLA372162,0.0,0.0,99.99999
cat__category_id_MLA372161,0.0,0.0,99.99999
